snapped_at,price,market_cap,total_volume
2020-05-03 00:00:00 UTC,0.0004903384750952385,513086.2307862995,5774.550874258622
2020-05-04 00:00:00 UTC,0.0004812025163833629,503064.95488553,6498.611929806026
2020-05-05 00:00:00 UTC,0.0004713308972246617,493935.47547762684,6435.363479215038
2020-05-06 00:00:00 UTC,0.0004900751874744417,507413.2500557788,5754.868387028622
2020-05-07 00:00:00 UTC,0.0004851587933844453,510189.3995210686,6364.271623953424
2020-05-08 00:00:00 UTC,0.0005089874365464486,544607.7404392072,5583.80880038254
2020-05-09 00:00:00 UTC,0.000515296433497404,539865.8820992487,6197.703959102242
2020-05-10 00:00:00 UTC,0.0004876053222657547,525975.1660482266,6605.851145248717
2020-05-11 00:00:00 UTC,0.00041998246623887146,438776.62371857173,6271.649242471
2020-05-12 00:00:00 UTC,0.00043137369223531625,455272.61521432636,5436.275029235155
2020-05-13 00:00:00 UTC,0.0004087854547443457,429015.0848459016,5664.849139817273
2020-05-14 00:00:00 UTC,0.0004503272439364196,464062.60713103716,5492.33921901793
2020-05-15 00:00:00 UTC,0.00045239455738201105,487142.81240463455,7156.322711210081
2020-05-16 00:00:00 UTC,0.0004407198451932655,443648.62531770184,12023.740249038254
2020-05-17 00:00:00 UTC,0.00041128024195146345,435397.18000054895,11521.922007894069
2020-05-18 00:00:00 UTC,0.0004286470788401641,445423.77889378346,9479.651213824352
2020-05-19 00:00:00 UTC,0.00035351678838181204,389066.342208442,4014.3773909647584
2020-05-20 00:00:00 UTC,0.0004886663631802883,527854.0915597669,12609.050529042184
2020-05-21 00:00:00 UTC,0.0005750466501681419,648088.2664759031,22191.089437293896
2020-05-22 00:00:00 UTC,0.0005082357009899859,542508.8603145628,13104.549471658003
2020-05-23 00:00:00 UTC,0.0005533559900544088,584865.6577819649,14290.767207391513
2020-05-24 00:00:00 UTC,0.0005059133278098875,538235.8715635639,12048.982244107203
2020-05-25 00:00:00 UTC,0.0005436988674174246,570236.9571006056,14756.681595462474
2020-05-26 00:00:00 UTC,0.000595792541325756,629576.2257519566,12905.280499040642
2020-05-27 00:00:00 UTC,0.0005974163887224227,622421.2549824079,15776.858259997336
2020-05-28 00:00:00 UTC,0.000542002227926,543497.7596266108,10827.847190612341
2020-05-29 00:00:00 UTC,0.0008548448349980176,878569.1849449885,25062.58136410158
2020-05-30 00:00:00 UTC,0.0006182324395393484,646345.0234097723,16158.088582653561
2020-05-31 00:00:00 UTC,0.0007121586115471731,729919.9517154498,13359.783371418043
2020-06-01 00:00:00 UTC,0.0006512631263756414,673936.284257359,12345.987804912827
2020-06-02 00:00:00 UTC,0.0007857178703863933,824357.7530201181,7877.92793716231
2020-06-03 00:00:00 UTC,0.000713579139248207,755132.2252180409,11230.411806354525
2020-06-04 00:00:00 UTC,0.0006282994306227054,737167.8898900175,8169.461066260121
2020-06-05 00:00:00 UTC,0.0006970520614468481,713341.3664482146,11225.477223932989
2020-06-06 00:00:00 UTC,0.0006634065709932046,701979.6082607412,11501.931915917754
2020-06-07 00:00:00 UTC,0.0006467548226801848,686262.3073708568,12598.396784815397
2020-06-08 00:00:00 UTC,0.0007022958062991358,739447.2812023397,11654.422427224208
2020-06-09 00:00:00 UTC,0.0006943561525939527,735984.8794475864,13439.574761492358
2020-06-10 00:00:00 UTC,0.0006890310779866451,730211.7159498507,13588.700839717965
2020-06-11 00:00:00 UTC,0.0008119490704353504,858011.0196313846,11461.10983743721
2020-06-12 00:00:00 UTC,0.0006879049098505955,725603.8155378776,12119.62331381402
2020-06-13 00:00:00 UTC,0.0007565258727943685,777777.8590708771,16342.271084785058
2020-06-14 00:00:00 UTC,0.0007332726897613831,779193.7100700191,13189.919321234409
2020-06-15 00:00:00 UTC,0.0007419844424703385,786349.633869591,13345.852295538652
2020-06-16 00:00:00 UTC,0.0007200996634939271,779916.3197925683,12514.978715004163
2020-06-17 00:00:00 UTC,0.0007379794450353112,781980.4886823935,11835.324138115786
2020-06-18 00:00:00 UTC,0.0008317607748512408,820978.8153673783,17720.653555058023
2020-06-19 00:00:00 UTC,0.0007522291388102913,794430.5368640634,11785.093259674893
2020-06-20 00:00:00 UTC,0.0007223445799641829,768096.3152589125,11407.23929346261
2020-06-21 00:00:00 UTC,0.0008976652071958543,947469.7330105944,15846.855148285069
2020-06-22 00:00:00 UTC,0.0007967667799971108,841140.8199726153,6724.441002487376
2020-06-23 00:00:00 UTC,0.0009008657842059681,948172.3029553231,8900.17318532672
2020-06-24 00:00:00 UTC,0.0008978511572258625,946721.7098586019,9350.378106276536
2020-06-25 00:00:00 UTC,0.0009567170908053544,1023424.6844216073,12347.791372837095
2020-06-26 00:00:00 UTC,0.0009996167768188523,1063272.039705337,16295.481295402158
2020-06-27 00:00:00 UTC,0.0009489804509715635,1003850.541426496,10770.931628165648
2020-06-28 00:00:00 UTC,0.0008858140600647961,858760.2039206894,8561.695090850835
2020-06-29 00:00:00 UTC,0.0008601256633140531,904697.6353818348,10519.23889503492
2020-06-30 00:00:00 UTC,0.0010756910683110742,1136672.4095678006,25402.557381187326
2020-07-01 00:00:00 UTC,0.0010106763587965557,1075640.6477364192,14293.365935510797
2020-07-02 00:00:00 UTC,0.0009709000520311694,1083117.9118208375,12736.522604988118
2020-07-03 00:00:00 UTC,0.001087507818198436,1150372.2197770986,15735.85339734105
2020-07-04 00:00:00 UTC,0.0009944483041676858,1052605.0607745664,11464.942367568507
2020-07-05 00:00:00 UTC,0.0009374553283596954,976287.9464793138,13517.080084010071
2020-07-06 00:00:00 UTC,0.0011642446319967174,1238149.8312634074,12629.174906901833
2020-07-07 00:00:00 UTC,0.0011014414934760657,1168161.5133853555,23011.34783973449
2020-07-08 00:00:00 UTC,0.0009731938439662318,1034971.2158105739,20734.20926105186
2020-07-09 00:00:00 UTC,0.0010488781797482452,1095170.9882299537,26617.046757528682
2020-07-10 00:00:00 UTC,0.0012270419746124536,1302229.8378899263,27640.31510914767
2020-07-11 00:00:00 UTC,0.001212711870383497,1299136.946731446,34740.544165933024
2020-07-12 00:00:00 UTC,0.0011967419438562736,1284123.568566513,34677.295880049096
2020-07-13 00:00:00 UTC,0.0011838619038089199,1265020.5595320417,54190.17205241916
2020-07-14 00:00:00 UTC,0.001200239514783254,1275239.3115077596,43548.81050810706
2020-07-15 00:00:00 UTC,0.0012026797803450946,1279023.116424245,38497.61344909115
2020-07-16 00:00:00 UTC,0.0011634077279739825,1237258.16482785,43121.25724379266
2020-07-17 00:00:00 UTC,0.0011647477533288687,1234796.6638135065,36685.01057742199
2020-07-18 00:00:00 UTC,0.0011559589350214903,1229270.0375612725,24773.724481562247
2020-07-19 00:00:00 UTC,0.001152629440585672,1234378.8416768136,28652.873148226496
